,Unnamed: 0,Post Title,Description,Neighborhood,Price,No. Beds,SF,URL,lat,lon,geometry,code_words,cw_present
139,139,One Bed. Koreatown. All Utilities/Appliances Included. Wood Floor,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bed-koreatown-all/7313886425.html""></div>
</div>
•spacious 2nd floor one bed <br/>
•exposed brick wall<br/>
•new stainless steel appliances <br/>
•ac <br/>
•remodeled kitchen and bathroom. subway tile. quartz countertop. <br/>
•hardwood floor.<br/>
•building cleaned twice a week.<br/>
•laundry onsite<br/><br/>

*<i>for more information and to schedule viewings (in person or virtual) please call  <a class=""show-contact"" data-href=""/reply/lax/apa/7313886425/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</i><br/>
**parking available at a nearby church for $100 per month<br/><br/>

check us out at<br/>
http://nasicoinc.com/index.html<br/>
https://www.facebook.com/nasico/    </section>", (Koreatown),"$2,100",1.0,800.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bed-koreatown-all/7313886425.html,34.07781,-118.294608,POINT (-118.294608 34.07781),art,True
140,140,One Bed. Koreatown. All Utilities/Appliances Included. Wood Floor,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bed-koreatown-all/7313890344.html""></div>
</div>
•spacious 2nd floor one bed <br/>
•exposed brick wall<br/>
•new stainless steel appliances <br/>
•ac <br/>
•remodeled kitchen and bathroom. subway tile. quartz countertop. <br/>
•hardwood floor.<br/>
•building cleaned twice a week.<br/>
•laundry onsite<br/><br/>

*<i>for more information and to schedule viewings (in person or virtual) please call  <a class=""show-contact"" data-href=""/reply/lax/apa/7313890344/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</i><br/>
**parking available at a nearby church for $100 per month<br/><br/>

check us out at<br/>
http://nasicoinc.com/index.html<br/>
https://www.facebook.com/nasico/    </section>", (Koreatown),"$2,100",1.0,800.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bed-koreatown-all/7313890344.html,34.07781,-118.294608,POINT (-118.294608 34.07781),art,True
141,141,One Bedroom In Koreatown. All Utilities Included. Appliances Included,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bedroom-in-koreatown/7321771719.html""></div>
</div>
•spacious one bed <br/>
•new stainless steel appliances <br/>
•utilities included.<br/>
•ac <br/>
•remodeled kitchen and bathroom. subway tile. quartz countertop. <br/>
•hardwood floor.<br/>
•building cleaned twice a week.<br/>
•laundry onsite<br/>
•5 minutes from the heart of koreatown.<br/>
•10 minutes from downtown.<br/>
<br/>
*<i>for more information and to schedule viewings (in person or virtual) please call  <a class=""show-contact"" data-href=""/reply/lax/apa/7321771719/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</i> </section>", (Koreatown),"$2,100",1.0,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bedroom-in-koreatown/7321771719.html,34.053656,-118.294808,POINT (-118.294808 34.053656),art,True
142,142,Where Koreatown Meets Downtown Los Angeles!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-where-koreatown-meets/7325493623.html""></div>
</div>
<br/>mariposa on 3rd<br/>269 s. mariposa<br/>los angeles, ca 90004<br/><br/>receive up to 10 weeks free on all one and two bedrooms with a 13 to 18 month lease term and free parking on select units! call us today at  <a class=""show-contact"" data-href=""/reply/lax/apa/7325493623/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 to get your appointment scheduled!<br/> <br/><br/>community amenities<br/>the lobby • the alcove • the locus • the golf simulator • the paw spa • the butlerbox • the studio • the movie theater • the kids club • the veranda • the veranda clubhouse • commercial space<br/><br/><br/><strong>monday: </strong>9am-6pm<br/><strong>tuesday: </strong>9am-6pm<br/><strong>wednesday: </strong>9am-6pm<br/><strong>thursday: </strong>9am-6pm<br/><strong>friday: </strong>9am-6pm<br/><strong>saturday: </strong>9am-6pm<br/><br/><br/>  pets - max 2 allowed, max weight 75 lb each, rent $75.00, deposit $500.00 cats -  allowed dogs -  allowed<br/><br/> </section>",,"$2,525",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-where-koreatown-meets/7325493623.html,34.0762,-118.3029,POINT (-118.3029 34.0762),amenities,True
143,143,"2 Bedroom in Koreatown W/ 1 MONTH FREE, Fridge, Fireplace","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-koreatown-1/7322141721.html""></div>
</div>
welcome to style &amp; comfort in the heart of koreatown, close to downtown los angeles<br/><br/>
<b>one month free on a 12 month lease!</b><br/><br/>

flexible lease terms with no premium. 6 months minimum. <br/><br/>
<b>property features:</b><br/>
- laundry facility <br/>
- on-site management <br/>
- ev (electric vehicle) charging stations** <br/>
- one block from wilshire boulevard <br/>
- controlled access/gated <br/>
- near public transportation <br/>
- elevator <br/>
- gated parking <br/><br/><br/>
<b>apartment features:</b><br/>
- central air conditioning/heating <br/>
- fireplace <br/>
- gas range <br/>
- window coverings <br/>
- private rooftop decks* <br/>
- dishwasher <br/>
- hardwood floors <br/>
- patio/balcony* <br/>
- quartz/granite counter tops <br/>
- walk-in closets* <br/>
- refrigerator <br/>
- disposal <br/><br/>
<br/>
<b>pet policy</b><br/>
<br/>
pets under 35 lbs. welcome (breed restrictions apply). <br/>
call for details (pet deposit and pet rent may apply) and restrictions. <br/>
<br/><br/>
<b>contact</b><br/>
<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7322141721/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
<b>address</b>
<br/>
<br/>
514 south catalina street los angeles, ca 90020 <br/><br/><br/>
</section>", (Koreatown),"$2,300",2.0,900.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-koreatown-1/7322141721.html,34.065743,-118.295438,POINT (-118.295438 34.065743),art,True
144,144,Where Koreatown Meets Downtown Los Angeles!,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-where-koreatown-meets/7325462112.html""></div>
</div>
<br/>mariposa on 3rd<br/>269 s. mariposa<br/>los angeles, ca 90004<br/><br/>receive up to 10 weeks free on all one and two bedrooms with a 13 to 18 month lease term and free parking on select units! call us today at  <a class=""show-contact"" data-href=""/reply/lax/apa/7325462112/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
 to get your appointment scheduled!<br/> <br/><br/>community amenities<br/>the lobby • the alcove • the locus • the golf simulator • the paw spa • the butlerbox • the studio • the movie theater • the kids club • the veranda • the veranda clubhouse • commercial space<br/><br/><br/><strong>monday: </strong>9am-6pm<br/><strong>tuesday: </strong>9am-6pm<br/><strong>wednesday: </strong>9am-6pm<br/><strong>thursday: </strong>9am-6pm<br/><strong>friday: </strong>9am-6pm<br/><strong>saturday: </strong>9am-6pm<br/><br/><br/>  pets - max 2 allowed, max weight 75 lb each, rent $75.00, deposit $500.00 cats -  allowed dogs -  allowed<br/><br/> </section>",,"$2,525",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-where-koreatown-meets/7325462112.html,34.0762,-118.3029,POINT (-118.3029 34.0762),amenities,True
145,145,Studio in Koreatown/Westlake ADJ - Gas Range - Refrigerator,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-koreatown/7323074882.html""></div>
</div>
apartment features include<br/>
• refrigerator<br/>
• gas range<br/>
• carpeting<br/>
• hardwood floors<br/>
• disposal<br/>
• heating<br/>
<br/>
community amenities include:<br/>
• covered parking<br/>
• laundry facilities on-site<br/>
<br/>
<br/>
<br/>
we're here to help every step of the way. call and make an appointment with us today!<br/>
on-site tours available by appointment.    </section>", (Koreatown),"$1,375",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-koreatown/7323074882.html,34.083499,-118.300438,POINT (-118.300438 34.083499),art,True
146,146,1 Bedroom 1 BA in Koreatown | Brand New | SS Appliances | Central A/C,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-ba-in-koreatown/7322285245.html""></div>
</div>
live video calls &amp; in-person tours available<br/>
<br/>
<br/>
finally, you've arrived home. nestled in the heart of koreatown, 400 catalina is a slice of paradise in the bustling city. just steps away from popular dining, entertainment and nightlife, and a few minutes away from la live, staples center and microsoft theater, living your best life has never been easier!<br/>
<br/>
unrivaled quality, endless comforts, and spacious apartment living is what you'll find at 400 catalina. our carefully designed studio, one, and two bedroom floor plans offer the perfect blend of modern architectural design, quality amenities, and gorgeous interiors that will surely delight you. our amenities include full appliance packages, wood flooring throughout, private patios, spacious closets and so much more!<br/>
<br/>
we offer our residents an array of superb community features! take advantage of our courtyard atrium, on-site fitness center, rooftop terraces, clubhouse and a business center. our community is the perfect place to relax and enjoy all the pleasures of life.<br/>
<br/>
come live your best life at 400 catalina apartment homes!<br/>
<br/>
<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7322285245/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
www.400catalina.com<br/>
<br/>
<br/>
apartment amenities<br/>
- central air conditioning<br/>
- dishwasher<br/>
- disposal<br/>
- patio/balcony (in select units)<br/>
- large closets<br/>
- wood inspired flooring<br/>
- refrigerator<br/>
- stainless steel appliances<br/>
- washer/dryer in unit<br/>
<br/>
community amenities<br/>
- controlled access<br/>
- fitness center<br/>
- garage parking<br/>
- recreation room<br/>
- sundeck<br/>
- flexible lease terms up to 24 months<br/>
<br/>
<br/>
pet policy<br/>
cats and dogs welcome. additional fees may apply. 2 pets max.<br/>
call for details and restrictions.  <br/>
<br/>
<br/>
400 south catalina street <br/>
los angeles, ca <br/>
90020 <br/>
<br/>
<br/>
<br/>
<br/>
square footage is approximate. <br/>
price and availability are subject to change.<br/>
<br/>
<br/>
<br/>
<br/>
close to 10, 101, 110 freeways, parks bbq, openaire, guelaguetza restaurant, cassell's hamburgers, bdc tofu house, ihop, cafe brass monkey, the venue, club normandie, city center on 6th, vons, ralphs, figat7th, target, usc, la city college, la pacific college, la trade technical college, wilshire center, oakwood, koreatown, westlake, melrose hill, central la, hollywood, echo park, silver lake, east hollywood, pico-union    </section>", (Koreatown),"$2,782",1.0,662.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-ba-in-koreatown/7322285245.html,34.067417,-118.295495,POINT (-118.295495 34.067417),art,True
147,147,"Brand New Fitness Center, SPECIALS, Junior 1+1 in DTLA/Koreatown","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-brand-new-fitness-center/7322285316.html""></div>
</div>
<br/>
<b>look and lease today, ask about our bonus!</b><br/><br/><br/>
<b>apartment features</b><br/>
<br/>
- tiled bathroom floors <br/>
- walk-in closets <br/>
- balconies* <br/>
- gas stove/dishwasher <br/>
- gas fireplace <br/>
- air conditioning <br/>
- patios* <br/>
- laminate wood floors* <br/>
- and many more. . . <br/>
<br/>
<br/>
<b>community amenities</b><br/>
<br/>
- secure gated parking <br/>
- on-site manager and maintenance engineer <br/>
- two laundry rooms on each floor <br/>
- attractive marbled lobby entry <br/>
- controlled-access building <br/>
- junior one-bedroom, one- and two-bedroom apartment homes featuring remodeled interiors <br/>
- swimming pool and jacuzzi in a patio setting with tables and lounges <br/>
- brand new state-of-the-art gym with treadmills, elliptical machines, weights and more <br/>
- and much more. . .<br/>
<br/>
<br/>
<b>contact</b><br/>
<br/>
<a class=""show-contact"" data-href=""/reply/lax/apa/7322285316/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
<br/>
<b>address</b>
<br/>
<br/>
333 south kingsley drive los angeles, ca 90020 <br/> </section>", (Koreatown),"$1,850",1.0,560.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-brand-new-fitness-center/7322285316.html,34.068555,-118.303008,POINT (-118.303008 34.068555),art,True
148,148,"❤ Gated KOREATOWN Efficiency W/ Hardwood Floors, One Month Free ❤","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-gated-koreatown-efficiency/7322090169.html""></div>
</div>
<h4>one month free</h4>
<b>apartment amenities</b><hr/>
- tile floors in kitchen/bathroom <br/>
- ceiling fans* <br/>
- balcony/patio* <br/>
- stainless steel appliances* <br/>
- air conditioning <br/>
- concrete floors* <br/>
- extra storage <br/>
- walk-in closets <br/>
- refrigerator <br/>
- microwave* <br/>
- central air/heating* <br/>
- 9 foot ceilings* <br/>
- quartz counter tops <br/>
- loft* <br/>
- mirrored closet doors* <br/>
- hardwood floors <br/>
- exposed brick <br/>
- dishwasher* <br/>
- den/study* <br/>
<br/><br/>
<b>community amenities</b><hr/>
- metro stops <br/>
- easy access to freeways <br/>
- gated access <br/>
- easy access to shopping <br/>
- elevator <br/>
- access to public transportation <br/>
- beautiful landscaping <br/>
- gazebo <br/>
- assigned parking* <br/>
- courtyard fountain <br/>
- airport transportation <br/>
- cable available <br/>
- laundry facility <br/>
- public parks nearby  <br/>
- renovated lobby <br/>
- on-site maintenance <br/>
<br/><br/>
<h4>701 south gramercy drive los angeles, ca  90005</h4>
</section>", (Miracle Mile),"$1,315",,391.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-gated-koreatown-efficiency/7322090169.html,34.059918,-118.313286,POINT (-118.313286 34.059918),gated,True
149,149,Spacious NY Style Studio!! prime koreatown area,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-ny-style-studio/7325401157.html""></div>
</div>
849 s. oxford ave, <br/>
la ca 90005<br/>
<br/>
call or text frank to schedule a viewing   <a class=""show-contact"" data-href=""/reply/lax/apa/7325401157/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
pets are accepted with an additional deposit and pet rent.<br/>
<br/>
discounted rent for 12 months!! new price is 1345 with 100 dollars off. previous rent price was 1445<br/>
<br/>
<br/>
this neighborhood is a walker’s paradise you'll love the convenience of traveling car free with everything you might want around the corner. metro station, banks, starbucks, bobatime, kbbq, chipotle, ralphs, and many more!<br/>
<br/>
this location is in the wilshire center - koreatown neighborhood in los angeles. nearby parks include ardmore recreation center, lafayette park and shatto recreation center.<br/>
<br/>
849 s. oxford ave<br/>
los angeles, ca 90005    </section>", (849 s. oxford ave),"$1,345",,550.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spacious-ny-style-studio/7325401157.html,34.05698,-118.307809,POINT (-118.307809 34.05698),walk,True
150,150,"One Block from Wilshire Blvd, 2 Bedroom 2 Bath in Koreatown, SPECIALS!","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-block-from-wilshire/7325398669.html""></div>
</div>
<b>one month free on a 12 month lease!</b><br/><br/>


flexible lease terms with no premium. 6 months minimum. <br/><br/>
<b>apartment amenities</b><hr/>
- dishwasher <br/>
- gas range <br/>
- fireplace <br/>
- hardwood floors <br/>
- central air conditioning/heating <br/>
- patio/balcony* <br/>
- walk-in closets* <br/>
- private rooftop decks* <br/>
- quartz/granite counter tops <br/>
- refrigerator <br/>
- disposal <br/>
- window coverings <br/>
<br/><br/>
<b>community amenities</b><hr/>
- controlled access/gated <br/>
- on-site management <br/>
- near public transportation <br/>
- gated parking <br/>
- one block from wilshire boulevard <br/>
- ev (electric vehicle) charging stations** <br/>
- laundry facility <br/>
- elevator <br/>
<br/><br/>
<b>pet policy</b><hr/>
pets under 35 lbs. welcome (breed restrictions apply). <br/>
call for details (pet deposit and pet rent may apply) and restrictions. <br/>
<br/><br/>
</section>", (Close to Downtown L.A. / Wilshire Center),"$2,365",2.0,740.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-block-from-wilshire/7325398669.html,34.065401,-118.2954,POINT (-118.2954 34.065401),art,True
151,151,"Hardwood Inspired Floors, Refrigerator, Studio in Koreatown","<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-hardwood-inspired-floors/7325392602.html""></div>
</div>
welcome to de mille manor located in koreatown, in los angeles, ca. come home to one of our studio or 1 bedroom apartments. contact us today to schedule your personal tour.<br/>
<br/>
<br/>
2034 argyle avenue los angeles, ca 90068<br/>
<br/>
<br/>
apartment amenities:<br/>
- disposal<br/>
- refrigerator<br/>
- balcony (in select units)<br/>
- gas range<br/>
- brick walls<br/>
- hardwood floors<br/>
- carpeting<br/>
<br/>
community amenities:<br/>
- laundry facilities on-site<br/>
- on-site management<br/>
- swimming pool<br/>
- courtyard<br/>
- smoke-free community<br/>
<br/>
call:  <a class=""show-contact"" data-href=""/reply/lax/apa/7325392602/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
sq. ft. may not be exact. price and availability may change.<br/>
</section>", (Hollywood),"$1,650",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-hardwood-inspired-floors/7325392602.html,34.107652,-118.325259,POINT (-118.325259 34.107652),art,True
152,152,Studio in Koreatown + Laundry On-site + Refrigerator,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-koreatown-laundry/7325392022.html""></div>
</div>
apartment features include<br/>
• refrigerator<br/>
• gas range<br/>
• heating<br/>
• hardwood floors<br/>
• carpeting<br/>
• disposal<br/>
<br/>
community amenities include:<br/>
• covered parking<br/>
• laundry facilities on-site<br/>
<br/>
<br/>
<br/>
we're here to help every step of the way. call and make an appointment with us today!<br/>
on-site tours available by appointment.    </section>", (Koreatown),"$1,375",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-koreatown-laundry/7325392022.html,34.083371,-118.300309,POINT (-118.300309 34.083371),art,True
153,153,Hardwood Inspired Floors -1 Month Free -Studio in Koreatown,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-hardwood-inspired-floors/7325392409.html""></div>
</div>
one month free<br/>
<br/>
welcome to catalina avenue apartments located in koreatown, in los angeles, ca. come home to one of our studio or 1 bedroom apartments. contact us today to schedule your personal tour.<br/>
<br/>
call:  <a class=""show-contact"" data-href=""/reply/lax/apa/7325392409/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
<br/>
<br/>
community amenities<br/>
- elevator<br/>
- high-speed internet<br/>
- laundry facilities on-site<br/>
<br/>
apartment amenities<br/>
- gas range<br/>
- disposal<br/>
- hardwood floors<br/>
- refrigerator<br/>
- carpeted floors<br/>
<br/>
<br/>
<br/>
454 south catalina street <br/>
los angeles, ca <br/>
<br/>
<br/>
interiors may not be in exact apartment.<br/>
price &amp; availability are subject to change.<br/>
square footage may not be exact.<br/>
<br/>
<br/>
hollywood, koreatown, westlake, silver lake, la brea, oakwood, east hollywood    </section>", (Koreatown),"$1,225",,463.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-hardwood-inspired-floors/7325392409.html,34.066438,-118.295441,POINT (-118.295441 34.066438),art,True
154,154,Charming studio in Koreatown,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-studio-in-koreatown/7325277498.html""></div>
</div>
100 year old historic building in koreatown. hardwood floors. 1st floor studio. new bathroom. retro kitchen. one giant walk-in closet with built in dresser and bookcase. two other big closets. brick wall. lots of natural light. laundry in basement. manager living in building. keyless entry. very secure front door. security cameras throughout. all utilities included. 10 minutes from downtown. 10 minutes from beverly hills. 10 minutes to hollywood. $1295/month. 3rd month and 6th month rent is chopped in half. no texts, please. let's have a conversation. tim  <a class=""show-contact"" data-href=""/reply/lax/apa/7325277498/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a><br/>
</section>", (los angeles),"$1,295",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-studio-in-koreatown/7325277498.html,34.058239,-118.312995,POINT (-118.312995 34.058239),charming,True
155,155,Exposed Brick Wall. Koreatown. All Utilities/Appliances Included,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-exposed-brick-wall/7315369096.html""></div>
</div>
•spacious top floor studio <br/>
•exposed brick wall<br/>
•new stainless steel appliances <br/>
•ac <br/>
•remodeled kitchen and bathroom. subway tile. quartz countertop. <br/>
•hardwood floor.<br/>
•building cleaned twice a week.<br/>
•laundry onsite<br/><br/>

*<i>for more information and to schedule viewings (in person or virtual) please call  <a class=""show-contact"" data-href=""/reply/lax/apa/7315369096/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</i><br/>
**parking available for rent from owner of vacant lot next door to building.<br/><br/>

check us out at<br/>
http://nasicoinc.com/index.html<br/>
https://www.facebook.com/nasico/2950<br/> </section>", (Koreatown),"$2,100",,800.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-exposed-brick-wall/7315369096.html,34.07781,-118.294608,POINT (-118.294608 34.07781),art,True
156,156,One Bedroom In Koreatown. All Utilities Included. Appliances Included,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bedroom-in-koreatown/7319801804.html""></div>
</div>
•spacious one bed <br/>
•new stainless steel appliances <br/>
•utilities included.<br/>
•ac <br/>
•remodeled kitchen and bathroom. subway tile. quartz countertop. <br/>
•hardwood floor.<br/>
•building cleaned twice a week.<br/>
•laundry onsite<br/>
•5 minutes from the heart of koreatown.<br/>
•10 minutes from downtown.<br/>
<br/>
*<i>for more information and to schedule viewings (in person or virtual) please call  <a class=""show-contact"" data-href=""/reply/lax/apa/7319801804/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
</i> </section>", (Koreatown),"$2,100",1.0,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bedroom-in-koreatown/7319801804.html,34.053656,-118.294808,POINT (-118.294808 34.053656),art,True
157,157,Studio In Koreatown. Appliances Included. Hardwood Floor,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-koreatown/7325263279.html""></div>
</div>
•spacious studio<br/>
•stainless steel appliances included.<br/>
•ac.<br/>
•remodeled. subway tile. quartz countertop.<br/>
•hardwood floor.<br/>
•building cleaned twice a week.<br/>
•laundry onsite<br/>
<br/>
*for more information and to schedule viewings (in person or virtual) please call  <a class=""show-contact"" data-href=""/reply/lax/apa/7325263279/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
**parking available for rent from owner of vacant lot next door for $80 per month.<br/>
<br/>
check us out at http://nasicoinc.com/index.html <br/>
<br/>
https://www.facebook.com/nasico/2950    </section>", (Koreatown),"$1,550",,500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-koreatown/7325263279.html,34.079873,-118.298108,POINT (-118.298108 34.079873),art,True
158,158,Studio In Koreatown. Appliances Included. Hardwood Floor,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-koreatown/7325263101.html""></div>
</div>
•spacious studio<br/>
•stainless steel appliances included.<br/>
•ac.<br/>
•remodeled. subway tile. quartz countertop.<br/>
•hardwood floor.<br/>
•building cleaned twice a week.<br/>
•laundry onsite<br/>
<br/>
*for more information and to schedule viewings (in person or virtual) please call  <a class=""show-contact"" data-href=""/reply/lax/apa/7325263101/__service_id__"" href=""#"" rel=""nofollow"" title=""click to show contact info"">show contact info</a>
<br/>
**parking available for rent from owner of vacant lot next door for $80 per month.<br/>
<br/>
check us out at http://nasicoinc.com/index.html <br/>
<br/>
https://www.facebook.com/nasico/2950    </section>", (Koreatown),"$1,550",,500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-koreatown/7325263101.html,34.079873,-118.298108,POINT (-118.298108 34.079873),art,True
159,159,Charming Studio in Koreatown,"<section id=""postingbody"">
<div class=""print-information print-qrcode-container"">
<p class=""print-qrcode-label"">qr code link to this post</p>
<div class=""print-qrcode"" data-location=""https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-studio-in-koreatown/7325246262.html""></div>
</div>
charming studio in koreatown<br/>
$900/mo - $500 deposit<br/>
<br/>
- on site laundry<br/>
- quiet building<br/>
- centrally located<br/>
- no pets<br/>
-no parking    </section>", (Koreatown),$900,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-charming-studio-in-koreatown/7325246262.html,34.066728,-118.295457,POINT (-118.295457 34.066728),charming,True
